id	name	dmm_id	ruby
3518	ぶりりあんと～Brilliant Jizz～	301516	ぶりりあんと
3519	BRILL（JADE）	46245	ぶりる
3520	ブリンカー	30677	ぶりんかー
3521	ブリーズ フェイムド	2120	ぶりーずふぇいむど
3522	ブリード	6412	ぶりーど
3523	BLOOD DEEP	3827	ぶりーどでぃーぷ
3524	ブルセラ魂	4513	ぶるせらたましい
3525	ブルセラ調査隊	4256	ぶるせらちょうさたい
3526	ぶるまぁ保存会	3843	ぶるまぁほぞんかい
3527	ブルマ狂	30643	ぶるまきょう
3528	BLUE	3153	ぶるー
3529	ブルー	4046	ぶるー
3530	ブルータス	5050	ぶるーたす
3531	ブルー特攻隊	4114	ぶるーとっこうたい
3532	BLUE BLOOD	2748	ぶるーぶろーど
3533	ブレイン	66563	ぶれいん
3534	ブレスト	46098	ぶれすと
3535	ブレンド	4486	ぶれんど
3536	ブレーン企画	4149	ぶれーんあく
3537	ブレーントラストカンパニー	40107	ぶれーんとらすとかんぱにー
3538	Brow person	2737	ぶろうぷれそん
3539	BROKEN	3722	ぶろっくん
3540	ブロッコリー/妄想族	6337	ぶろっこりーもうそうぞく
3541	ブロークン	5051	ぶろーくん
3542	Brolle	303101	ぶろーる
3543	ブー	5072	ぶー
3544	Booyah！	46596	ぶーや
3545	BOON	5133	ぶーん
3546	プチトマト	46565	ぷちとまと
3547	PUSSY	3299	ぷっしー
3548	プッシーキャット	5508	ぷっしーきゃっと
3549	プッチー	4485	ぷっちー
3550	プッチーニ	1468	ぷっちーに
3551	Private Eye	6229	ぷらいべーとあい
3552	プライベートショック	4254	ぷらいべーとしょっく
3553	プライベートJJ	4044	ぷらいべーとじぇいじぇい
3554	PRIVATES	5678	ぷらいべーとず
3555	プライベート ドリーム	1469	ぷらいべーとどりーむ
3556	プライベートバリュー	4255	ぷらいべーとばりゅー
3557	private mask/妄想族	300461	ぷらいべーとますくもうそうぞく
3558	プライベートワーク	4045	ぷらいべーとわーく
3559	プライマー	66599	ぷらいまー
3560	PRIME WAY	40124	ぷらいむうぇい
3561	Platinum	46191	ぷらちな
3562	ぷらちな	2865	ぷらちな
3563	Platonic Rose	2353	ぷらとにっくろーず
3564	プラネットプラス	45425	ぷらねっとぷらす
3565	プラム	45262	ぷらむ
3566	ぷりカワ	5198	ぷりかわ
3567	プリズン映像	4696	ぷりずんえいぞう
3568	プリパイ	5348	ぷりぱい
3569	Private	5654	ぷりべーと
3570	プリモ	45486	ぷりも
3571	プリモ@VR	46676	ぷりもあっとぶいあーる
3572	プリモVR	46514	ぷりもぶいあーる
3573	ぷりんしゅがー制作	2385	ぷりんしゅがーせいさく
3574	プリンセスM	45911	ぷりんせすえむ
3575	ぷりんぷりん	4901	ぷりんぷりん
3576	プレイエンターテイメント	300455	ぷれいえんたーていめんと
3577	プレイガールビジョン	4317	ぷれいがーるびじょん
3578	Play dizzying	1112	ぷれいでぃじんぐ
3579	プレイルーム	1481	ぷれいるーむ
3580	プレイング	2122	ぷれいんぐ
3581	プレシャス	46491	ぷれしゃす
3582	プレステージ	40136	ぷれすてーじ
3583	プレミアム	3890	ぷれみあむ
3584	プレミアム熟女/エマニエル	6710	ぷれみあむじゅくじょえまにえる
3585	プレミアムビジョン	4540	ぷれみあむびじょん
3586	プロジェクション	2124	ぷろじぇくしょん
3587	プロジェクト	1482	ぷろじぇくと
3588	プロジェクト ゾロ	2125	ぷろじぇくとぞろ
3589	プロビデオ商店	1483	ぷろびでおしょうてん
3590	プロフィールVENUS	5018	ぷろふぃーるう゛ぃーなす
3591	プロフバスター	5019	ぷろふばすたー
3592	プロレッスン	3911	ぷろれっすん
3593	プール監視員	3842	ぷーるかんさついん
3594	プールクラブ・エンタテインメント	45052	ぷーるくらぶえんたていんめんと
3595	平日14時の発情妻たち	6604	へいじつ14じのはつじょうつまたち
3596	ヘビー	2133	へびー
3597	HEAVEN	5137	へぶん
3599	変革	5732	へんかく
3600	変態紳士倶楽部	6393	へんたいしんしくらぶ
3601	変態同盟	3745	へんたいどうめい
3602	変態流派	4132	へんたいりゅうは
3603	BabyEntertainment	45340	べいびーえんたーていめんと
3604	米部	5028	べいぶ
3605	ベガファクトリー	40064	べがふぁくとりー
3606	ベガ  マスク	2130	べがますく
3607	ベストセラー	1485	べすとせらー
3608	BECKAKU	46414	べっかく
3609	べっぴん娘	4115	べっぴんむすめ
3610	紅孔雀	4259	べにくじゃく
3611	ベベ	2134	べべ
3612	べらんめい！！	1486	べらんめい
3613	ベリファイ	4930	べりふぁい
3614	Belinda	6153	べりんだ
3615	very win	2322	べりーういん
3616	BELL	2347	べる
3617	Versailles	1170	べるさいれす
3618	VERONICA	306068	べろにか
3619	便秘Z	4133	べんぴぜっと
3620	ペガサス	1484	ぺがさす
3621	ぺクサーネット	4452	ぺくさーねっと
3622	ペケペケ	5248	ぺけぺけ
3623	ぺったんこ	5754	ぺったんこ
3624	PETSHOP/妄想族	300358	ぺっとしょっぷもうそうぞく
3625	ペップ	4663	ぺっぷ
3626	ペテン師	4116	ぺてんし
3627	pedophilia	5271	ぺどふぃりあ
3628	ぺにコス	40582	ぺにこす
3629	ペペ映像	3938	ぺぺえいぞう
3630	ペル	3340	ぺる
3631	ペロネ	302086	ぺろね
3632	ぺろペローン	4541	ぺろぺろーん
3633	ホイップ	46166	ほいっぷ
3634	放課後オナニー倶楽部	30657	ほうかごおなにーくらぶ
3635	＃放課後ラブホ	302432	ほうかごらぶほ
3636	豊作ランド	3990	ほうさくらんど
3637	宝石箱/妄想族	6720	ほうせきばこもうそうぞく
3638	放尿猫	5537	ほうにょうねこ
3639	放尿美学研	5157	ほうにょうびがくけん
3640	豊満熟液	4675	ほうまんじゅくえき
3641	放漫鉄道	4521	ほうまんてつどう
3642	星の浜プロダクション	4056	ほしのはまぷろだくしょん
3643	Hsoda	308264	ほそだ
3644	保存版	4367	ほぞんばん
3645	ホッサン	4287	ほっさん
3646	HOT/エマニエル	6567	ほっとえまにえる
3647	ホットエンターテイメント	40045	ほっとえんたーていめんと（使用不可）
3648	HOT SHOT	2351	ほっとしょっと
3649	ホット ヒット	2137	ほっとひっと
3650	ホット ヘブン	1495	ほっとへぶん
3651	hot lips	45749	ほっとりっぷす
3652	ホテル赤富士	4453	ほてるあかふじ
3653	ホビコレ	6544	ほびこれ
3654	ホモ	1497	ほも
3655	ホラーフィアー	5748	ほらーふぃあー
3656	ホルモン電車	4117	ほるもんでんしゃ
3657	ホロン	4698	ほろん
3658	White	5138	ほわいと
3659	ホワイト	4151	ほわいと
3660	ホワイトウインド	2446	ほわいとういんど
3661	White Ghetto	45847	ほわいとげっとー
3662	ホワイトリリー	6502	ほわいとりりー
3663	本気汁	2693	ほんきじる
3664	本気でHクラブ	1634	ほんきでえっちくらぶ
3665	本堂	3747	ほんどう
3666	本中	6304	ほんなか
3667	本生	4298	ほんなま
3668	本生商	5129	ほんなましょう
3669	本能堂	5708	ほんのうどう
3670	本物記録	4092	ほんものきろく
3671	本物商会	5836	ほんものしょうかい
3672	HOME FUCK VID	3830	ほーむふぁっくびでお
3673	ホームメイドスタイル	3706	ほーむめいどすたいる
3674	HOME☆RUN	5420	ほーむらん
3675	ホームルーム/妄想族	6742	ほーむるーむもうそうぞく
3676	homeless	3004	ほーむれす
3677	HOLE/妄想族	6591	ほーるもうそうぞく
3678	母愛	4021	ぼあい
3679	voice judgment	3400	ぼいすじゃっじめんと
3680	母印	3746	ぼいん
3681	BOIN	3891	ぼいん
3682	暴漢魔	3856	ぼうかんま
3683	冒険屋	5577	ぼうけんや
3684	暴力団絶滅研究会	30694	ぼうりょうだんぜつめつけんきゅうかい
3685	暴殺ファクトリー	3857	ぼくさつふぁくとりー
3686	僕たち男の娘	46326	ぼくたちおとこのこ
3687	撲滅協会	3688	ぼくめつきょうかい
3688	ボス	2135	ぼす
3689	BOSS	3796	ぼす
3690	ボストンクラブ	46484	ぼすとんくらぶ
3691	母性	2917	ぼせい
3692	牡丹	5762	ぼたん
3693	BOTAN	301936	ぼたん
3694	ぼたん劇場	45950	ぼたんげきじょう
3695	BODY	4433	ぼでぃ
3696	ボニータ/妄想族	301627	ぼにーたもうそうぞく
3697	BOM	5608	ぼむ
3698	ボリューミー	45921	ぼりゅーみー
3699	BonキュンBon	302210	ぼんきゅんぼん
3700	ボンじりクラブ	308041	ぼんじりくらぶ
3701	VOND/妄想族	6649	ぼんどもうそうぞく
3702	煩悩組/妄想族	6576	ぼんのうぐみもうそうぞく
3703	ボンボンチェリー/妄想族	6210	ぼんぼんちぇりーもうそうぞく
3704	ボーイ	1488	ぼーい
3705	ボーイズ ペース	1489	ぼーいずぺーす
3706	ボーイズワンダー	5458	ぼーいずわんだー
3707	ボーイフレンド	1490	ぼーいふれんど
3708	ボーズハイ	5099	ぼーずはい
3709	BONUS/妄想族	6598	ぼーなすもうそうぞく
3710	ボーン ヘッド	1492	ぼーんへっど
3711	ぽかぽか/妄想族	6745	ぽかぽかもうそうぞく
3712	ポスト	1493	ぽすと
3713	ぽちゃティブ企画	46315	ぽちゃてぃぶきかく
3714	ぽちゃぷり/妄想族	6345	ぽちゃぷりもうそうぞく
3715	ポッキー	3099	ぽっきー
3716	ぽよ〜ん	5655	ぽよ〜ん
3717	ポルチオ開発研究所	46504	ぽるちおかいはつけんきゅうじょ
3718	ポルノ	4288	ぽるの
3719	ポルノマスター	4150	ぽるのますたー
3720	PoorPai	5693	ぽーるぱい
3721	まぁぁ	5020	まぁぁ
3722	MY View	5319	まいう゛ゅー
3723	マイ セクシー	1499	まいせくしー
3724	マイティー	4630	まいてぃー
3725	マイフ	4902	まいふ
3726	マイマドンナハウス	4514	まいまどんなはうす
3727	マイ ルール	1500	まいるーる
3728	マイロール	60854	まいろーる
3729	マイワイフ	4318	まいわいふ
3730	舞ワイフ/妄想族	6480	まいわいふもうそうぞく
3731	まかろに	301224	まかろに
3732	マキシング	45217	まきしんぐ
3733	マキシング.VR	40401	まきしんぐどっとぶいあーる
3734	マグジー	5349	まぐじー
3735	マグナーテン	4118	まぐなーてん
3736	magnet	5317	まぐねっと
3737	MAGNOLIA	308897	まぐのりあ
3738	まぐろ物産	45702	まぐろぶっさん
3739	まぐろ本舗	40507	まぐろほんぽ
3740	正藤	4263	まさふじ
3741	マザコンJr.	1502	まざこんじゅにあ
3742	まざまし時計	3240	まざましとけい
3743	マザー	46105	まざー
3744	マザーグース	4119	まざーぐーす
3745	Mother Jam	4026	まざーじゃむ
3746	MOTHERS	6577	まざーず
3747	MOTHERS ENTERTAINMENT PICTURES	6360	まざーずえんたーていめんとぴくちゃーず
3748	マジカルファクトリー	1503	まじかるふぁくとりー
3749	MAGIC	40411	まじっく
3750	Magic	304281	まじっく
3751	Magic6	45540	まじっく6
3752	マジックゴールド	5350	まじっくごーるど
3753	Magic Devil	46722	まじっくでびる
3754	MUZZY	1090	まじー
3755	マゾ研	3775	まぞけん
3756	masochism	2339	まぞひずむ
3757	マダム	5717	まだむ
3758	マダムX/エマニエル	6595	まだむえっくすえまにえる
3759	まだむきらー	5547	まだむきらー
3760	マダムス	45928	まだむす
3761	マダム遊艶痴/エマニエル	6546	まだむゆうえんちえまにえる
3762	MAX	4341	まっくす
3763	マックス	66317	まっくす
3764	マックスエー	40046	まっくすえー
3765	MAX-Aレジェンド	6694	まっくすえーれじぇんど
3766	マックス出版	4007	まっくすしゅっぱん
3767	マックス パワー ジャパン	1505	まっくすぱわーじゃぱん
3768	マックス富士	1656	まっくすふじ
3769	マッサGoGo！！/妄想族	6607	まっさごーごーもうそうぞく
3770	マッシュルーム/妄想族	304530	まっしゅるーむもうそうぞく
3771	MAD	45490	まっど
3772	マッドマニアックス	4386	まっどまにあっくす
3773	マッパ	301305	まっぱ
3774	松下一夫プレミアム	6324	まつしたかずおぷれみあむ
3775	松本企画	66318	まつもときかく
3776	Materiall	301442	まてりおる
3777	Matrix-Films	6429	まとりっくすふいるむず
3778	マドンナ	2661	まどんな
3779	マドンナNET	4419	まどんなねっと
3780	マドンナモンロー	5150	まどんなもんろー
3781	マニアゼロ	45521	まにあぜろ
3782	マニア9	46122	まにあっく
3783	マニア堂	5801	まにあどう
3784	マニアニューボイス	5300	まにあにゅーぼいす
3785	マニア本舗	3119	まにあほんぽ
3786	マニアワールド	3268	まにあわーるど
3787	マニアン	5249	まにあん
3788	マニガンズ	46251	まにがんず
3789	マニュフェスト公社	3844	まにゅふぇすとこうしゃ
3790	Money Maker	6365	まねーめーかー
3791	マブ	2144	まぶ
3792	幻復刻	4291	まぼろしふっこく
3793	ママスープ	5865	まますーぷ
3794	ま○こ銀行	40585	ままるこぎんこう
3795	ママン横浜	4182	ままんよこはま
3796	魔羅	2964	まら
3797	Mara Woo	1765	まらうー
3798	マリア	46286	まりあ
3799	MARIA	4553	まりあ
3800	MARRION	45896	まりおん
3801	MARRION-VR	6693	まりおんぶいあーる
3802	マリー	4487	まりー
3803	maryGOLD	301904	まりーごーるど
3804	まるかぁの	303226	まるかぁの
3805	まるかあの/妄想族	308551	まるかあのもうそうぞく
3806	マルクス兄弟	40070	まるくすきょうだい
3807	○修正	5439	まるしゅうせい
3808	まるはんVR	40419	まるはんぶいあーる
3809	まる秘	46130	まるひ
3810	○秘	5857	まるひ
3811	Mulberry Field	45452	まるべりーふぃーるど
3812	まる見え映像	4570	まるみええいぞう
3813	丸山サークル	4049	まるやまさーくる
3814	稀（まれ）/妄想族	300569	まれもうそうぞく
3815	満開	3178	まんかい
3816	満開熟女	5181	まんかいじゅくじょ
3817	マンQ出版	2406	まんきゅーしゅっぱん
3818	まんげつ/妄想族	6655	まんげつもうそうぞく
3819	マンゴー栗原	4120	まんごーくりはら
3820	満汁電車	3689	まんじるでんしゃ
3821	MANJIRO/エマニエル	6495	まんじろーえまにえる
3822	満足満像	3748	まんぞくまんぞう
3823	満だく	5744	まんだく
3824	マンドリル	6428	まんどりる
3825	マンボウ	45748	まんぼう
3826	マーキュリー	4152	まーきゅりー
3827	MERCURY（マーキュリー）	46498	まーきゅりー
3828	MATCH	4813	まーち
3829	マーブル	4699	まーぶる
3830	マーブルコート	5765	まーぶるこーと
3831	mermaid	4024	まーめいど
3832	マーレーインターナショナル	66121	まーれーいんたーなしょなる
3833	MICAELA	46700	みかえら
3834	未処理映像	2862	みしょりえいぞう
3835	未熟性器	5437	みじゅくせいき
3836	未熟膣	5484	みじゅくちつ
3837	ミスジャパン	5052	みすじゃぱん
3838	ミスター・インパクト	40297	みすたーいんぱくと
3839	Mr.michiru	46212	みすたーみちる
3840	MysticAngelLabel	40554	みすてぃっくえんじぇるれーべる
3841	Misty Moon	6468	みすてぃむーん
3842	ミステリア/妄想族	6547	みすてりあもうそうぞく
3843	ミステリー	1508	みすてりー
3844	ミス ハイパー	2148	みすはいぱー
3845	ミスマッチ/妄想族	304392	みすまっちもうそうぞく
3846	未成年企画	4831	みせいねんきかく
3847	未成年罪	5385	みせいねんざい
3848	ミセスの素顔/エマニエル	6525	みせすのすがおえまにえる
3849	michiru	45290	みちる
3850	ミックス ジュース	2150	みっくすじゅーす
3851	MIX-G工房	1085	みっくすじーこうぼう
3852	mission	4209	みっしょん
3853	MID NIGHT	4404	みっどないと
3854	蜜月	6450	みつげつ
3855	密造酒/エマニエル	6669	みつぞうしゅえまにえる
3857	ミツバチホールディングス	46550	みつばちほーるでぃんぐす
3858	港区女子	300445	みなとくじょし
3859	ミニマム	6351	みにまむ
3860	峰不二夫	4638	みねふじお
3861	未満	4500	みまん
3862	ミヤタ映像舎	301691	みやたえいぞうしゃ
3863	未来出版	2863	みらいしゅっぱん
3864	ミル	4809	みる
3865	Milu	6431	みる
3866	MILU VR	46511	みるう゛いあーる
3867	みるきぃぷりん♪	40008	みるきぃぷりん
3868	Milkyprin♪	46172	みるきぃーぷりん
3869	ミルキー	5378	みるきー
3871	ミルキーズピクチャーズ	6134	みるきーずぴくちゃーず
3872	MILK	40503	みるく
3873	MILK CROWN	4784	みるくくらうん
3874	ミルクママ	3970	みるくまま
3875	Milf/妄想族	6321	みるふもうそうぞく
3876	ミレン	5636	みれん
3877	睡犯鬼	3883	みんはんき
3878	ミンミン	2154	みんみん
3879	ミート	5794	みーと
3880	ミーファ	6176	みーふぁ
3881	無垢	4864	むく
3882	無言/妄想族	5792	むごんもうそうぞく
3883	無印ムービー	4583	むじるしむーびー
3884	無印ムービー関西版	6103	むじるしむーびーかんさいばん
3885	娘偏愛 父の会	3923	むすめへんあいちちのかい
3886	むちプロ	46510	むちぷろ
3887	ムチムッチ/妄想族	302072	むちむっちもうそうぞく
3888	むちゃぶりTV	40614	むちゃぶりてぃーびー
3889	ムッシュムランチョ	4852	むっしゅむらんちょ
3890	むっちり熟女	4717	むっちりじゅくじょ
3891	ムッチリ ファーム	1511	むっちりふぁーむ
3892	ムッツリーニ	4700	むっつりーに
3893	MUTEKI	5456	むてき
3894	無敵会	45329	むてきかい
3895	胸糞タロウVR	46616	むなくそたろうぶいあーる
3896	胸糞VR	46560	むなくそぶいあーる
3897	胸熱素人	300111	むねあつしろうと
3898	胸キュン喫茶	5413	むねきゅんきっさ
3899	無法地帯	4234	むほうちたい
3900	MUMUKA	4814	むむか
3901	無名時代	46264	むめいじだい
3902	ムラっch	300200	むらっち
3903	村西とおる事務所	40515	むらにしとおるじむしょ
3904	ムラムラ	6294	むらむら
3905	ムーディーズ	1509	むーでぃーず
3906	ムービングビデオ	1657	むーびんぐびでお（使用不可）
3907	名作ポルノ	46661	めいさくぽるの
3908	メガサイクロン/妄想族	6363	めがさいくろんもうそうぞく
3909	メガハーツ	46654	めがはーつ
3910	MEGA BOX/妄想族	6486	めがぼっくすもうそうぞく
3911	女神	30686	めがみ
3912	MEGAMI	6392	めがみ
3913	メガ盛り企画	5808	めがもりきかく
3914	メガロポリス	4608	めがろぽりす
3915	Mega Wild！！	5722	めがわいるど
3916	恵み企画	5075	めぐみきかく
3917	女尻	5825	めじり
3918	メスイキ	301599	めすいき
3919	雌戌	5766	めすいぬ
3920	雌豚	1596	めすぶた
3921	メスブタ.com	45671	めすぶたどっとこむ
3922	metaverse	5165	めたう゛ぁーす
3923	メタプリ	304515	めたぷり
3924	メタル企画	3939	めたるきかく
3925	滅殺強姦	4832	めつさつごうかん
3926	MEDY	301276	めでぃ
3927	メディア・アーツ	40170	めでぃああーつ
3928	メディアアーツ	40175	めでぃああーつ
3929	MEDIA ALL STARS	40125	めでぃあおーるすたーず
3930	メディア企画	3874	めでぃあきかく
3931	メディアステーション	40047	めでぃあすてーしょん
3932	メディアバンク	40048	めでぃあばんく
3933	メディアブランド	66009	めでぃあぶらんど
3934	メディアマーケット	60201	めでぃあまーけっと
3935	芽生	5329	めばえ
3936	メビウスエンターテイメント	40080	めびうすえんたーていんめんと
3937	女女書籍	4494	めめしょせき
3938	メモリアル	4079	めもりある
3939	メリー ファックス	1513	めりーふぁっくす
3940	メルティーラインVR	6768	めるてぃーらいんぶいあーる
3941	メレンデス	4664	めれんです
3942	Mellow Moon（メロウムーン）	45883	めろうむーん
3943	メロンイエロー	4183	めろんいえろー
3944	Men’s Heaven	4865	めんずへぶん
3945	Men’s LAB	46538	めんずらぼ
3946	面接代行	4267	めんせつだいこう
3947	メーテルホルモン	45985	めーてるほるもん
3948	妄撮研	40565	もうさつけん
3949	妄想VR	46669	もうそうぶいあーる
3950	妄想プランニング	301504	もうそうぷらんにんぐ
3951	MOEJAPAN	5219	もえじゃぱん
3952	萌え萌え委員会	4167	もえもえいいんかい
3953	木曜だヨ！全員集合っ！！	46705	もくようだよぜんいんしゅうごうっ
3954	もぐら	4319	もぐら
3955	もっこりテレビ	5314	もっこりてれび
3956	モテカワ	4853	もてかわ
3957	モデスト	45278	もですと
3958	MONA	46263	もな
3959	mono-sex	1086	ものせっくす
3960	モブスターズ	45255	もぶすたーず
3961	モブスターズ/妄想族	6632	もぶすたーずもうそうぞく
3962	もみじ企画	4353	もみじきかく
3963	MOMO	4473	もも
3964	momo	5853	もも
3965	桃CLUB	5483	ももくらぶ
3966	桃尻痴漢	5383	ももじりちかん
3967	桃太郎映像出版	40016	ももたろうえいぞうしゅっぱん
3968	桃ワレ企画	5436	ももわれきかく
3969	モラル	6578	もらる
3970	MOLESTIC	300499	もれすてぃっく
3971	モワモワ	4863	もわもわ
3972	モン吉電車	4121	もんきちでんしゃ
3973	モンキー	4488	もんきー
3974	モンク	6326	もんく
3975	モンゴロイド	1514	もんごろいど
3976	monster	5318	もんすたー
3977	MONSTERS	308345	もんすたーず
3978	悶絶クイーン	4580	もんぜつくいーん
3979	MONDELDE VR	300245	もんでるでぶいあーる
3980	MONDO TV オンデマンド	40173	もんどてぃーびーおんでまんど
3981	Montparnasse	5527	もんぱるなす
3982	モンモン	5691	もんもん
3983	モーションQ.C	2162	もーしょんきゅーしー
3984	モーゼの泉	4768	もーぜのいずみ
3985	Morning Window	60829	もーにんぐうぃんどう
3986	モーパイ	5721	もーぱい
3987	矢追珍平	4336	やおいちんぺい
3988	薬物世界	4704	やくぶつせかい
3989	薬物に犯される女性	4199	やくぶつにおかされるじょせい
3990	薬物犯	2516	やくぶつはん
3991	薬魔	4605	やくま
3992	薬罠	5711	やくわな
3993	ヤスダ組	3773	やすだくみ
3994	夜蝶	5807	やちょう
3995	やっちまん	40561	やっちまん
3996	YATTOエンタテインメント	308330	やっとえんたていんめんと
3997	柳宿	30658	やなぎやど
3998	ヤバイVR屋さん	46631	やばいぶいあーるやさん
3999	ヤブサメグラフィティ	45387	やぶさめぐらふぃてぃ
4000	YAUPON	1198	やぽん
4001	ヤマト映像	4080	やまとえいぞう
4002	山と空/妄想族	6492	やまとそらもうそうぞく
4003	ヤマンバワールド	3164	やまんばわーるど
4004	闇	1566	やみ
4005	闇市ネット	3669	やみいちねっと
4006	闇雲企画	5173	やみくもきかく
4007	闇ビデオ編集社	5855	やみびでおへんしゅうしゃ
4008	闇輸入品	5773	やみゆにゅうひん
4009	闇録	304332	やみろく
4010	やや企画	3875	ややきかく
4011	弥生	1639	やよい
4012	やり狂う！スケベなセフレ達DX/妄想族	6654	やりくるうすけべなせふれたちでらっくすもうそうぞく
4013	ヤリ上手	2509	やりじょうず
4014	ヤリマン伝説	6601	やりまんでんせつ
4015	ヤリマン★ビッチーズ	301240	やりまんびっちーず
4016	やるkiss	1516	やるきす
4017	ヤンクン	4854	やんくん
4018	ヤングヴァージン	4631	やんぐう゛ぁーじん
4019	ヤングエロス	5730	やんぐえろす
4020	ヤングコーン/妄想族	303252	やんぐこーんもうそうぞく
4021	ヤングJ	4571	やんぐじぇい
4022	Young Job	1204	やんぐじょぶ
4023	ヤングディージェイ	2417	やんぐでぃーじぇい
4024	YEA BIG FUNBAG	1199	やーびっくふぁんばっぐ
4025	ユアーズ	4796	ゆあーず
4026	優艶	2287	ゆうえん
4027	有閑ミセス/エマニエル	6763	ゆうかんみせすえまにえる
4028	有害出版	4639	ゆうがいしゅっぱん
4029	有害図書	5234	ゆうがいとしょ
4030	（有）群雄社	46038	ゆうげんがいしゃぐんゆうしゃ
4031	（有）未来映像	3310	ゆうげんがいしゃみらいえいぞう
4032	優秀 excellent	2980	ゆうしゅうえくせれんと
4033	優駿	2773	ゆうしゅん
4034	（有）PUT	4890	ゆうぴーゆーてぃ
4035	遊雄	4467	ゆうゆう
4036	誘惑マダムグループ	4962	ゆうわくまだむぐるーぷ
4037	雪鬼	3774	ゆきおに
4038	諭企画	5082	ゆきかく
4039	諭吉の会	3991	ゆきちのかい
4040	ユトピ	5002	ゆとぴ
4041	United Black	1164	ゆないてっどぶらっく
4042	輸入ブラック	5312	ゆにゅうぶらっく
4043	Uni Match	1853	ゆみまっち
4044	夢企画	5287	ゆめきかく
4045	ゆりえっち/妄想族	6743	ゆりえっちもうそうぞく
4046	百合社	5563	ゆりしゃ
4047	百合専	5205	ゆりせん
4048	ゆり★ゆり	6380	ゆりゆり
4049	揺乳	5410	ゆれちち
4050	ユンゾ	4047	ゆんぞ
4051	U	1849	ゆー
4052	UIV	4732	ゆーあいう゛ぃ
4053	UIA	46253	ゆーあいえー
4054	U＆K	40024	ゆーあんどけい
4055	YOU WANT	1203	ゆーうぉんと
4056	USA	1166	ゆーえすえー
4057	USA VIDEO	4344	ゆーえすえーう゛ぃでお
4058	US直輸入配信	3863	ゆーえすちょくゆにゅうはいしん
4059	UX企画	3379	ゆーえっくすきかく
4060	ユー グッド	2166	ゆーぐっど
4061	USER	2945	ゆーざー
4062	UCZ	1163	ゆーしーぜっと
4063	U-18盗撮団	5827	ゆーじゅうはちとうさつだん
4064	ユートピア	2447	ゆーとぴあ
4065	UBU	4683	ゆーびーゆー
4066	UBUL	5901	ゆーびーゆーえる
4067	UPX通信	4439	ゆーぴーえっくすつうしん
4068	UP企画	5223	ゆーぴーきかく
4069	UPWL	5902	ゆーぴーだぶりゅーえる
4070	ユーフー	5053	ゆーふー
4071	ユープランニング	45326	ゆーぷらんにんぐ
4072	ユープランニングVR	40562	ゆーぷらんにんぐぶいあーる
4073	ユーボート	4081	ゆーぼーと
4074	UUU	5393	ゆーゆーゆー
4075	U-Y-X	5339	ゆーわいえっくす
4076	UYJ	1167	ゆーわいじぇい
4077	宵猫	46380	よいねこ
4078	妖	5208	よう
4079	妖艶	4497	ようえん
4080	妖艶熟女	4398	ようえんじゅくじょ
4081	溶岩	4862	ようがん
4082	幼獄LiTE/妄想族	6306	ようごくらいともうそうぞく
4083	幼誘監本舗	6330	ようゆうかんほんぽ
4084	洋炉	6498	ようろ
4085	横浜かまちょ	40563	よこはまかまちょ
4086	吉野田屋	3710	よしのたや
4087	ヨゼ	1518	よぜ
4088	四十路タイムズ	3792	よそじたいむず
4089	欲求不満奥様	5854	よっきゅうふまんおくさま
4090	YONAKA	303643	よなか
4091	黄泉	2801	よみ
4092	代々木映像	45656	よよぎえいぞう
4093	夜の散歩道	4397	よるのさんぽみち
4094	4K VR	46651	よんけーぶいあーる
4095	ヨーグルト	2436	よーぐると
4096	YO-HO	3864	よーほー
4097	ライアー	4354	らいあー
4098	Lier	2418	らいあー
4099	ライズ企画	30644	らいずきかく
4100	ライゾ	4651	らいぞ
4101	ライト イヤー	1519	らいといやー
4102	Lightning	4472	らいとにんぐ
4103	ライフ ジャック	1520	らいふじゃっく
4104	ライブラリー	1521	らいぶらりー
4105	ラインコミュニケーションズ	60091	らいんこみゅにけーしょんず
4106	Launch	5675	らうんち
4107	ラウンドワン	5100	らうんどわん
4108	ラヴァーズクイーン	3876	らう゛ぁーずくいーん
4109	LOVEザーメン	4303	らう゛ざーめん
4110	裸王	46374	らおう
4111	RAKI/HERO	6637	らきひーろー
4112	ラキータ	4931	らきーた
4113	ラク	1522	らく
4114	楽園	5594	らくえん
4116	ラグ ファック	1523	らぐふぁっく
4117	ラ・コビルナ	46003	らこびるな
4118	RADICAL-KMPVR-	40600	らじかるけいえむぴーぶいあーる
4119	RAZIX	1129	らじっくす
4120	ラスタマン	2866	らすたまん
4121	ラスティング	3971	らすてぃんぐ
4122	ラスト映像	3877	らすとえいぞおう
4123	ラストラス	45039	らすとらす
4124	raspberry	2719	らずべりぃー
4125	拉致拉致	5511	らちらち
4126	ラッキーキャット	5572	らっきーきゃっと
4127	LUCKY TIME	4138	らっきーたいむ
4128	RASH	46231	らっしゅ
4129	ラップ ハンター	1526	らっぷはんたー
4130	ラップ ヤング	2177	らっぷやんぐ
4131	ラナ エンタテインメント	46563	らなえんたていんめんと
4132	ラハイナ食堂	6313	らはいなしょくどう
4133	ラハイナ東海	40082	らはいなとうかい
4134	LOVERSOUL	5700	らばーそうる
4135	ラビリンス	6343	らびりんす
4136	ラブあんどシコシコ	308604	らぶあんどしこしこ
4137	LOVE企画	5887	らぶきかく
4138	ラブコン	5846	らぶこん
