video_id	attribute	url
6708	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=cetd185/size=560_360/affi_id=10278-996/
6708	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=cetd185/size=644_414/affi_id=10278-996/
6708	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=cetd185/size=720_480/affi_id=10278-996/
6713	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=pbd00264/size=476_306/affi_id=10278-996/
6713	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=pbd00264/size=560_360/affi_id=10278-996/
6713	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=pbd00264/size=644_414/affi_id=10278-996/
6713	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=pbd00264/size=720_480/affi_id=10278-996/
6715	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=49cadv471/size=476_306/affi_id=10278-996/
6715	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=49cadv471/size=560_360/affi_id=10278-996/
6715	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=49cadv471/size=644_414/affi_id=10278-996/
6715	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=49cadv471/size=720_480/affi_id=10278-996/
6716	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=vagu086/size=476_306/affi_id=10278-996/
6716	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=vagu086/size=560_360/affi_id=10278-996/
6716	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=vagu086/size=644_414/affi_id=10278-996/
6716	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=vagu086/size=720_480/affi_id=10278-996/
6719	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=pbd00263/size=476_306/affi_id=10278-996/
6719	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=pbd00263/size=560_360/affi_id=10278-996/
6719	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=pbd00263/size=644_414/affi_id=10278-996/
6719	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=pbd00263/size=720_480/affi_id=10278-996/
6720	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=jusd00562/size=476_306/affi_id=10278-996/
6720	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=jusd00562/size=560_360/affi_id=10278-996/
6720	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=jusd00562/size=644_414/affi_id=10278-996/
6720	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=jusd00562/size=720_480/affi_id=10278-996/
6725	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=49cadv468/size=476_306/affi_id=10278-996/
6725	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=49cadv468/size=560_360/affi_id=10278-996/
6725	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=49cadv468/size=644_414/affi_id=10278-996/
6725	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=49cadv468/size=720_480/affi_id=10278-996/
6726	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=embz058/size=476_306/affi_id=10278-996/
6726	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=embz058/size=560_360/affi_id=10278-996/
6726	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=embz058/size=644_414/affi_id=10278-996/
6726	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=embz058/size=720_480/affi_id=10278-996/
6727	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=jufd00372/size=476_306/affi_id=10278-996/
6727	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=jufd00372/size=560_360/affi_id=10278-996/
6727	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=jufd00372/size=644_414/affi_id=10278-996/
6727	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=jufd00372/size=720_480/affi_id=10278-996/
6730	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=bcdp031/size=476_306/affi_id=10278-996/
6730	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=bcdp031/size=560_360/affi_id=10278-996/
6730	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=bcdp031/size=644_414/affi_id=10278-996/
6730	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=bcdp031/size=720_480/affi_id=10278-996/
6731	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=pbd00260/size=476_306/affi_id=10278-996/
6731	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=pbd00260/size=560_360/affi_id=10278-996/
6731	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=pbd00260/size=644_414/affi_id=10278-996/
6731	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=pbd00260/size=720_480/affi_id=10278-996/
6732	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=1rct604/size=476_306/affi_id=10278-996/
6732	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=1rct604/size=560_360/affi_id=10278-996/
6732	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=1rct604/size=644_414/affi_id=10278-996/
6732	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=1rct604/size=720_480/affi_id=10278-996/
6738	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=oomn00094/size=476_306/affi_id=10278-996/
6738	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=oomn00094/size=560_360/affi_id=10278-996/
6738	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=oomn00094/size=644_414/affi_id=10278-996/
6738	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=oomn00094/size=720_480/affi_id=10278-996/
6739	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=jufd00355/size=476_306/affi_id=10278-996/
6739	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=jufd00355/size=560_360/affi_id=10278-996/
6739	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=jufd00355/size=644_414/affi_id=10278-996/
6739	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=jufd00355/size=720_480/affi_id=10278-996/
6741	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=49cadv456/size=476_306/affi_id=10278-996/
6741	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=49cadv456/size=560_360/affi_id=10278-996/
6741	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=49cadv456/size=644_414/affi_id=10278-996/
6741	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=49cadv456/size=720_480/affi_id=10278-996/
6742	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=hery00033/size=476_306/affi_id=10278-996/
6742	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=hery00033/size=560_360/affi_id=10278-996/
6742	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=hery00033/size=644_414/affi_id=10278-996/
6742	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=hery00033/size=720_480/affi_id=10278-996/
6745	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=jusd00541/size=476_306/affi_id=10278-996/
6745	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=jusd00541/size=560_360/affi_id=10278-996/
6745	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=jusd00541/size=644_414/affi_id=10278-996/
6745	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=jusd00541/size=720_480/affi_id=10278-996/
6746	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=hndb00035/size=476_306/affi_id=10278-996/
6746	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=hndb00035/size=560_360/affi_id=10278-996/
6746	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=hndb00035/size=644_414/affi_id=10278-996/
6746	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=hndb00035/size=720_480/affi_id=10278-996/
6749	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=49cadv444/size=476_306/affi_id=10278-996/
6749	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=49cadv444/size=560_360/affi_id=10278-996/
6749	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=49cadv444/size=644_414/affi_id=10278-996/
6749	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=49cadv444/size=720_480/affi_id=10278-996/
6753	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=hndb00033/size=476_306/affi_id=10278-996/
6753	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=hndb00033/size=560_360/affi_id=10278-996/
6753	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=hndb00033/size=644_414/affi_id=10278-996/
6753	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=hndb00033/size=720_480/affi_id=10278-996/
6758	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=jufd00330/size=476_306/affi_id=10278-996/
6758	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=jufd00330/size=560_360/affi_id=10278-996/
6758	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=jufd00330/size=644_414/affi_id=10278-996/
6758	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=jufd00330/size=720_480/affi_id=10278-996/
6760	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=49cadv439/size=476_306/affi_id=10278-996/
6760	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=49cadv439/size=560_360/affi_id=10278-996/
6760	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=49cadv439/size=644_414/affi_id=10278-996/
6760	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=49cadv439/size=720_480/affi_id=10278-996/
6761	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=84real492/size=476_306/affi_id=10278-996/
6761	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=84real492/size=560_360/affi_id=10278-996/
6761	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=84real492/size=644_414/affi_id=10278-996/
6761	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=84real492/size=720_480/affi_id=10278-996/
6763	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=jux00212/size=476_306/affi_id=10278-996/
6763	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=jux00212/size=560_360/affi_id=10278-996/
6763	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=jux00212/size=644_414/affi_id=10278-996/
6763	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=jux00212/size=720_480/affi_id=10278-996/
6764	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=pbd00233/size=476_306/affi_id=10278-996/
6764	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=pbd00233/size=560_360/affi_id=10278-996/
6764	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=pbd00233/size=644_414/affi_id=10278-996/
6764	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=pbd00233/size=720_480/affi_id=10278-996/
6766	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=49cadv433/size=476_306/affi_id=10278-996/
6766	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=49cadv433/size=560_360/affi_id=10278-996/
6766	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=49cadv433/size=644_414/affi_id=10278-996/
6766	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=49cadv433/size=720_480/affi_id=10278-996/
6767	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=jusd00521/size=476_306/affi_id=10278-996/
6767	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=jusd00521/size=560_360/affi_id=10278-996/
6767	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=jusd00521/size=644_414/affi_id=10278-996/
6767	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=jusd00521/size=720_480/affi_id=10278-996/
6768	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=hndb00028/size=476_306/affi_id=10278-996/
6768	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=hndb00028/size=560_360/affi_id=10278-996/
6768	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=hndb00028/size=644_414/affi_id=10278-996/
6768	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=hndb00028/size=720_480/affi_id=10278-996/
6772	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=49cadv430/size=476_306/affi_id=10278-996/
6772	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=49cadv430/size=560_360/affi_id=10278-996/
6772	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=49cadv430/size=644_414/affi_id=10278-996/
6772	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=49cadv430/size=720_480/affi_id=10278-996/
6773	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=mbyd00173/size=476_306/affi_id=10278-996/
6773	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=mbyd00173/size=560_360/affi_id=10278-996/
6773	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=mbyd00173/size=644_414/affi_id=10278-996/
6773	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=mbyd00173/size=720_480/affi_id=10278-996/
6781	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=49cadv425/size=476_306/affi_id=10278-996/
6781	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=49cadv425/size=560_360/affi_id=10278-996/
6781	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=49cadv425/size=644_414/affi_id=10278-996/
6781	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=49cadv425/size=720_480/affi_id=10278-996/
6785	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=jux00151/size=476_306/affi_id=10278-996/
6785	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=jux00151/size=560_360/affi_id=10278-996/
6785	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=jux00151/size=644_414/affi_id=10278-996/
6785	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=jux00151/size=720_480/affi_id=10278-996/
6786	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=tywd00045/size=476_306/affi_id=10278-996/
6786	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=tywd00045/size=560_360/affi_id=10278-996/
6786	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=tywd00045/size=644_414/affi_id=10278-996/
6786	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=tywd00045/size=720_480/affi_id=10278-996/
6787	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=venu367/size=476_306/affi_id=10278-996/
6787	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=venu367/size=560_360/affi_id=10278-996/
6787	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=venu367/size=644_414/affi_id=10278-996/
6787	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=venu367/size=720_480/affi_id=10278-996/
6789	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=mkck00076/size=476_306/affi_id=10278-996/
6789	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=mkck00076/size=560_360/affi_id=10278-996/
6789	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=mkck00076/size=644_414/affi_id=10278-996/
6789	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=mkck00076/size=720_480/affi_id=10278-996/
6790	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=49cadv417/size=476_306/affi_id=10278-996/
6790	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=49cadv417/size=560_360/affi_id=10278-996/
6790	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=49cadv417/size=644_414/affi_id=10278-996/
6790	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=49cadv417/size=720_480/affi_id=10278-996/
6795	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=bid00046/size=476_306/affi_id=10278-996/
6795	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=bid00046/size=560_360/affi_id=10278-996/
6795	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=bid00046/size=644_414/affi_id=10278-996/
6795	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=bid00046/size=720_480/affi_id=10278-996/
6796	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=jux00136/size=476_306/affi_id=10278-996/
6796	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=jux00136/size=560_360/affi_id=10278-996/
6796	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=jux00136/size=644_414/affi_id=10278-996/
6796	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=jux00136/size=720_480/affi_id=10278-996/
6798	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=ddb221/size=476_306/affi_id=10278-996/
6798	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=ddb221/size=560_360/affi_id=10278-996/
6798	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=ddb221/size=644_414/affi_id=10278-996/
6798	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=ddb221/size=720_480/affi_id=10278-996/
6799	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=pppd00244/size=476_306/affi_id=10278-996/
6799	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=pppd00244/size=560_360/affi_id=10278-996/
6799	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=pppd00244/size=644_414/affi_id=10278-996/
6799	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=pppd00244/size=720_480/affi_id=10278-996/
6800	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=mkck00073/size=476_306/affi_id=10278-996/
6800	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=mkck00073/size=560_360/affi_id=10278-996/
6800	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=mkck00073/size=644_414/affi_id=10278-996/
6800	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=mkck00073/size=720_480/affi_id=10278-996/
6804	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=jusd00501/size=476_306/affi_id=10278-996/
6804	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=jusd00501/size=560_360/affi_id=10278-996/
6804	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=jusd00501/size=644_414/affi_id=10278-996/
6804	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=jusd00501/size=720_480/affi_id=10278-996/
6805	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=bf00259/size=476_306/affi_id=10278-996/
6805	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=bf00259/size=560_360/affi_id=10278-996/
6805	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=bf00259/size=644_414/affi_id=10278-996/
6805	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=bf00259/size=720_480/affi_id=10278-996/
6806	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=3wanz00089/size=476_306/affi_id=10278-996/
6806	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=3wanz00089/size=560_360/affi_id=10278-996/
6806	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=3wanz00089/size=644_414/affi_id=10278-996/
6806	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=3wanz00089/size=720_480/affi_id=10278-996/
6807	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=jufd00298/size=476_306/affi_id=10278-996/
6807	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=jufd00298/size=560_360/affi_id=10278-996/
6807	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=jufd00298/size=644_414/affi_id=10278-996/
6807	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=jufd00298/size=720_480/affi_id=10278-996/
6808	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=pla00034/size=476_306/affi_id=10278-996/
6808	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=pla00034/size=560_360/affi_id=10278-996/
6808	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=pla00034/size=644_414/affi_id=10278-996/
6808	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=pla00034/size=720_480/affi_id=10278-996/
6809	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=hnd00068/size=476_306/affi_id=10278-996/
6809	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=hnd00068/size=560_360/affi_id=10278-996/
6809	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=hnd00068/size=644_414/affi_id=10278-996/
6809	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=hnd00068/size=720_480/affi_id=10278-996/
6810	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=bib00078/size=476_306/affi_id=10278-996/
6810	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=bib00078/size=560_360/affi_id=10278-996/
6810	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=bib00078/size=644_414/affi_id=10278-996/
6810	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=bib00078/size=720_480/affi_id=10278-996/
6811	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=jusd00499/size=476_306/affi_id=10278-996/
6811	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=jusd00499/size=560_360/affi_id=10278-996/
6811	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=jusd00499/size=644_414/affi_id=10278-996/
6811	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=jusd00499/size=720_480/affi_id=10278-996/
6816	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=mdyd00804/size=476_306/affi_id=10278-996/
6816	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=mdyd00804/size=560_360/affi_id=10278-996/
6816	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=mdyd00804/size=644_414/affi_id=10278-996/
6816	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=mdyd00804/size=720_480/affi_id=10278-996/
6817	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=bf00256/size=476_306/affi_id=10278-996/
6817	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=bf00256/size=560_360/affi_id=10278-996/
6817	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=bf00256/size=644_414/affi_id=10278-996/
6817	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=bf00256/size=720_480/affi_id=10278-996/
6818	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=jux00106/size=476_306/affi_id=10278-996/
6818	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=jux00106/size=560_360/affi_id=10278-996/
6818	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=jux00106/size=644_414/affi_id=10278-996/
6818	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=jux00106/size=720_480/affi_id=10278-996/
6819	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=pbd00210/size=476_306/affi_id=10278-996/
6819	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=pbd00210/size=560_360/affi_id=10278-996/
6819	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=pbd00210/size=644_414/affi_id=10278-996/
6819	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=pbd00210/size=720_480/affi_id=10278-996/
6820	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=1rct503/size=476_306/affi_id=10278-996/
6820	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=1rct503/size=560_360/affi_id=10278-996/
6820	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=1rct503/size=644_414/affi_id=10278-996/
6820	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=1rct503/size=720_480/affi_id=10278-996/
6821	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=bib00075/size=476_306/affi_id=10278-996/
6821	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=bib00075/size=560_360/affi_id=10278-996/
6821	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=bib00075/size=644_414/affi_id=10278-996/
6821	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=bib00075/size=720_480/affi_id=10278-996/
6823	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=vec069/size=476_306/affi_id=10278-996/
6823	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=vec069/size=560_360/affi_id=10278-996/
6823	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=vec069/size=644_414/affi_id=10278-996/
6823	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=vec069/size=720_480/affi_id=10278-996/
6824	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=annd00134/size=476_306/affi_id=10278-996/
6824	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=annd00134/size=560_360/affi_id=10278-996/
6824	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=annd00134/size=644_414/affi_id=10278-996/
6824	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=annd00134/size=720_480/affi_id=10278-996/
6825	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=crpd00457/size=476_306/affi_id=10278-996/
6825	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=crpd00457/size=560_360/affi_id=10278-996/
6825	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=crpd00457/size=644_414/affi_id=10278-996/
6825	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=crpd00457/size=720_480/affi_id=10278-996/
6826	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=jusd00489/size=476_306/affi_id=10278-996/
6826	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=jusd00489/size=560_360/affi_id=10278-996/
6826	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=jusd00489/size=644_414/affi_id=10278-996/
6826	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=jusd00489/size=720_480/affi_id=10278-996/
6827	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=bf00249/size=476_306/affi_id=10278-996/
6827	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=bf00249/size=560_360/affi_id=10278-996/
6827	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=bf00249/size=644_414/affi_id=10278-996/
