id	attribute	url	video_id
17352	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=57mcsr328/size=720_480/affi_id=10278-996/	6398
17353	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=59rhe00626/size=476_306/affi_id=10278-996/	6399
17354	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=59rhe00626/size=560_360/affi_id=10278-996/	6399
17355	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=59rhe00626/size=644_414/affi_id=10278-996/	6399
17356	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=59rhe00626/size=720_480/affi_id=10278-996/	6399
17357	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=juy00695/size=476_306/affi_id=10278-996/	6402
17358	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=juy00695/size=560_360/affi_id=10278-996/	6402
17359	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=juy00695/size=644_414/affi_id=10278-996/	6402
17360	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=juy00695/size=720_480/affi_id=10278-996/	6402
17361	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=13rvg083/size=476_306/affi_id=10278-996/	6403
17362	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=13rvg083/size=560_360/affi_id=10278-996/	6403
17363	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=13rvg083/size=644_414/affi_id=10278-996/	6403
17364	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=13rvg083/size=720_480/affi_id=10278-996/	6403
17365	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=jufd00998/size=476_306/affi_id=10278-996/	6404
17366	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=jufd00998/size=560_360/affi_id=10278-996/	6404
17367	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=jufd00998/size=644_414/affi_id=10278-996/	6404
17368	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=jufd00998/size=720_480/affi_id=10278-996/	6404
17369	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=h_910vrtm393/size=476_306/affi_id=10278-996/	6406
17370	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=h_910vrtm393/size=560_360/affi_id=10278-996/	6406
17371	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=h_910vrtm393/size=644_414/affi_id=10278-996/	6406
17372	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=h_910vrtm393/size=720_480/affi_id=10278-996/	6406
17373	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=13gvg774/size=476_306/affi_id=10278-996/	6407
17374	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=13gvg774/size=560_360/affi_id=10278-996/	6407
17375	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=13gvg774/size=644_414/affi_id=10278-996/	6407
17376	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=13gvg774/size=720_480/affi_id=10278-996/	6407
17377	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=jufd00984/size=476_306/affi_id=10278-996/	6408
17378	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=jufd00984/size=560_360/affi_id=10278-996/	6408
17379	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=jufd00984/size=644_414/affi_id=10278-996/	6408
17380	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=jufd00984/size=720_480/affi_id=10278-996/	6408
17381	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=2wsp149/size=476_306/affi_id=10278-996/	6409
17382	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=2wsp149/size=560_360/affi_id=10278-996/	6409
17383	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=2wsp149/size=644_414/affi_id=10278-996/	6409
17384	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=2wsp149/size=720_480/affi_id=10278-996/	6409
17385	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=ure00045/size=476_306/affi_id=10278-996/	6410
17386	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=ure00045/size=560_360/affi_id=10278-996/	6410
17387	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=ure00045/size=644_414/affi_id=10278-996/	6410
17388	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=ure00045/size=720_480/affi_id=10278-996/	6410
17389	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=h_910vrtm384/size=476_306/affi_id=10278-996/	6411
17390	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=h_910vrtm384/size=560_360/affi_id=10278-996/	6411
17391	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=h_910vrtm384/size=644_414/affi_id=10278-996/	6411
17392	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=h_910vrtm384/size=720_480/affi_id=10278-996/	6411
17393	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=embz00164/size=476_306/affi_id=10278-996/	6412
17394	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=embz00164/size=560_360/affi_id=10278-996/	6412
17395	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=embz00164/size=644_414/affi_id=10278-996/	6412
17396	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=embz00164/size=720_480/affi_id=10278-996/	6412
17397	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=2dje00082/size=476_306/affi_id=10278-996/	6414
17398	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=2dje00082/size=560_360/affi_id=10278-996/	6414
17399	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=2dje00082/size=644_414/affi_id=10278-996/	6414
17400	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=2dje00082/size=720_480/affi_id=10278-996/	6414
17401	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=lzdm00019/size=476_306/affi_id=10278-996/	6415
17402	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=lzdm00019/size=560_360/affi_id=10278-996/	6415
17403	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=lzdm00019/size=644_414/affi_id=10278-996/	6415
17404	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=lzdm00019/size=720_480/affi_id=10278-996/	6415
17405	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=ddob037/size=476_306/affi_id=10278-996/	6416
17406	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=ddob037/size=560_360/affi_id=10278-996/	6416
17407	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=ddob037/size=644_414/affi_id=10278-996/	6416
17408	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=ddob037/size=720_480/affi_id=10278-996/	6416
17409	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=13gvg721/size=476_306/affi_id=10278-996/	6417
17410	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=13gvg721/size=560_360/affi_id=10278-996/	6417
17411	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=13gvg721/size=644_414/affi_id=10278-996/	6417
17412	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=13gvg721/size=720_480/affi_id=10278-996/	6417
17413	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=18henk004/size=476_306/affi_id=10278-996/	6418
17414	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=18henk004/size=560_360/affi_id=10278-996/	6418
17415	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=18henk004/size=644_414/affi_id=10278-996/	6418
17416	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=18henk004/size=720_480/affi_id=10278-996/	6418
17417	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=13ovg083/size=476_306/affi_id=10278-996/	6419
17418	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=13ovg083/size=560_360/affi_id=10278-996/	6419
17419	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=13ovg083/size=644_414/affi_id=10278-996/	6419
17420	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=13ovg083/size=720_480/affi_id=10278-996/	6419
17421	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=mmym00022/size=476_306/affi_id=10278-996/	6420
17422	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=mmym00022/size=560_360/affi_id=10278-996/	6420
17423	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=mmym00022/size=644_414/affi_id=10278-996/	6420
17424	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=mmym00022/size=720_480/affi_id=10278-996/	6420
17425	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=h_910vrtm370/size=476_306/affi_id=10278-996/	6422
17426	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=h_910vrtm370/size=560_360/affi_id=10278-996/	6422
17427	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=h_910vrtm370/size=644_414/affi_id=10278-996/	6422
17428	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=h_910vrtm370/size=720_480/affi_id=10278-996/	6422
17429	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=21pssd00421/size=476_306/affi_id=10278-996/	6424
17430	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=21pssd00421/size=560_360/affi_id=10278-996/	6424
17431	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=21pssd00421/size=644_414/affi_id=10278-996/	6424
17432	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=21pssd00421/size=720_480/affi_id=10278-996/	6424
17433	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=vecr015/size=476_306/affi_id=10278-996/	6425
17434	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=vecr015/size=560_360/affi_id=10278-996/	6425
17435	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=vecr015/size=644_414/affi_id=10278-996/	6425
17436	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=vecr015/size=720_480/affi_id=10278-996/	6425
17437	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=h_422sero0151/size=476_306/affi_id=10278-996/	6427
17438	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=h_422sero0151/size=560_360/affi_id=10278-996/	6427
17439	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=h_422sero0151/size=644_414/affi_id=10278-996/	6427
17440	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=h_422sero0151/size=720_480/affi_id=10278-996/	6427
17441	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=swh009/size=476_306/affi_id=10278-996/	6429
17442	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=swh009/size=560_360/affi_id=10278-996/	6429
17443	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=swh009/size=644_414/affi_id=10278-996/	6429
17444	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=swh009/size=720_480/affi_id=10278-996/	6429
17445	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=h_067nass822/size=476_306/affi_id=10278-996/	6430
17446	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=h_067nass822/size=560_360/affi_id=10278-996/	6430
17447	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=h_067nass822/size=644_414/affi_id=10278-996/	6430
17448	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=h_067nass822/size=720_480/affi_id=10278-996/	6430
17449	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=118tem071/size=476_306/affi_id=10278-996/	6431
17450	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=118tem071/size=560_360/affi_id=10278-996/	6431
17451	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=118tem071/size=644_414/affi_id=10278-996/	6431
17452	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=118tem071/size=720_480/affi_id=10278-996/	6431
17453	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=1rctd076/size=476_306/affi_id=10278-996/	6433
17454	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=1rctd076/size=560_360/affi_id=10278-996/	6433
17455	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=1rctd076/size=644_414/affi_id=10278-996/	6433
17456	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=1rctd076/size=720_480/affi_id=10278-996/	6433
17457	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=mkck00191/size=476_306/affi_id=10278-996/	6435
17458	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=mkck00191/size=560_360/affi_id=10278-996/	6435
17459	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=mkck00191/size=644_414/affi_id=10278-996/	6435
17460	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=mkck00191/size=720_480/affi_id=10278-996/	6435
17461	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=49madm069/size=476_306/affi_id=10278-996/	6436
17462	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=49madm069/size=560_360/affi_id=10278-996/	6436
17463	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=49madm069/size=644_414/affi_id=10278-996/	6436
17464	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=49madm069/size=720_480/affi_id=10278-996/	6436
17465	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=tomn00121/size=476_306/affi_id=10278-996/	6437
17466	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=tomn00121/size=560_360/affi_id=10278-996/	6437
17467	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=tomn00121/size=644_414/affi_id=10278-996/	6437
17468	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=tomn00121/size=720_480/affi_id=10278-996/	6437
17469	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=49madm065/size=476_306/affi_id=10278-996/	6438
17470	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=49madm065/size=560_360/affi_id=10278-996/	6438
17471	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=49madm065/size=644_414/affi_id=10278-996/	6438
17472	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=49madm065/size=720_480/affi_id=10278-996/	6438
17473	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=h_1100hzgd065/size=476_306/affi_id=10278-996/	6440
17474	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=h_1100hzgd065/size=560_360/affi_id=10278-996/	6440
17475	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=h_1100hzgd065/size=644_414/affi_id=10278-996/	6440
17476	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=h_1100hzgd065/size=720_480/affi_id=10278-996/	6440
17477	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=h_910vrtm296/size=476_306/affi_id=10278-996/	6441
17478	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=h_910vrtm296/size=560_360/affi_id=10278-996/	6441
17479	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=h_910vrtm296/size=644_414/affi_id=10278-996/	6441
17480	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=h_910vrtm296/size=720_480/affi_id=10278-996/	6441
17481	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=13gvg549/size=476_306/affi_id=10278-996/	6443
17482	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=13gvg549/size=560_360/affi_id=10278-996/	6443
17483	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=13gvg549/size=644_414/affi_id=10278-996/	6443
17484	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=13gvg549/size=720_480/affi_id=10278-996/	6443
17485	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=voss00050/size=476_306/affi_id=10278-996/	6445
17486	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=voss00050/size=560_360/affi_id=10278-996/	6445
17487	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=voss00050/size=644_414/affi_id=10278-996/	6445
17488	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=voss00050/size=720_480/affi_id=10278-996/	6445
17489	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=h_910vrtm277/size=476_306/affi_id=10278-996/	6447
17490	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=h_910vrtm277/size=560_360/affi_id=10278-996/	6447
17491	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=h_910vrtm277/size=644_414/affi_id=10278-996/	6447
17492	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=h_910vrtm277/size=720_480/affi_id=10278-996/	6447
17493	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=118tem00057/size=476_306/affi_id=10278-996/	6448
17494	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=118tem00057/size=560_360/affi_id=10278-996/	6448
17495	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=118tem00057/size=644_414/affi_id=10278-996/	6448
17496	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=118tem00057/size=720_480/affi_id=10278-996/	6448
17497	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=h_237nacr103/size=476_306/affi_id=10278-996/	6449
17498	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=h_237nacr103/size=560_360/affi_id=10278-996/	6449
17499	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=h_237nacr103/size=644_414/affi_id=10278-996/	6449
17500	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=h_237nacr103/size=720_480/affi_id=10278-996/	6449
17501	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=atfb00405/size=476_306/affi_id=10278-996/	6450
17502	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=atfb00405/size=560_360/affi_id=10278-996/	6450
17503	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=atfb00405/size=644_414/affi_id=10278-996/	6450
17504	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=atfb00405/size=720_480/affi_id=10278-996/	6450
17505	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=cmn00176/size=476_306/affi_id=10278-996/	6452
17506	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=cmn00176/size=560_360/affi_id=10278-996/	6452
17507	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=cmn00176/size=644_414/affi_id=10278-996/	6452
17508	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=cmn00176/size=720_480/affi_id=10278-996/	6452
17509	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=84xrw315/size=476_306/affi_id=10278-996/	6453
17510	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=84xrw315/size=560_360/affi_id=10278-996/	6453
17511	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=84xrw315/size=644_414/affi_id=10278-996/	6453
17512	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=84xrw315/size=720_480/affi_id=10278-996/	6453
17513	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=84mkmp162/size=476_306/affi_id=10278-996/	6454
17514	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=84mkmp162/size=560_360/affi_id=10278-996/	6454
17515	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=84mkmp162/size=644_414/affi_id=10278-996/	6454
17516	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=84mkmp162/size=720_480/affi_id=10278-996/	6454
17517	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=h_127ytr114/size=476_306/affi_id=10278-996/	6455
17518	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=h_127ytr114/size=560_360/affi_id=10278-996/	6455
17519	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=h_127ytr114/size=644_414/affi_id=10278-996/	6455
17520	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=h_127ytr114/size=720_480/affi_id=10278-996/	6455
17521	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=tomn00091/size=476_306/affi_id=10278-996/	6456
17522	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=tomn00091/size=560_360/affi_id=10278-996/	6456
17523	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=tomn00091/size=644_414/affi_id=10278-996/	6456
17524	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=tomn00091/size=720_480/affi_id=10278-996/	6456
17525	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=mmym006/size=476_306/affi_id=10278-996/	6457
17526	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=mmym006/size=560_360/affi_id=10278-996/	6457
17527	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=mmym006/size=644_414/affi_id=10278-996/	6457
17528	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=mmym006/size=720_480/affi_id=10278-996/	6457
17529	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=ddob002/size=476_306/affi_id=10278-996/	6460
17530	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=ddob002/size=560_360/affi_id=10278-996/	6460
17531	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=ddob002/size=644_414/affi_id=10278-996/	6460
17532	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=ddob002/size=720_480/affi_id=10278-996/	6460
17533	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=h_086zeaa11/size=476_306/affi_id=10278-996/	6461
17534	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=h_086zeaa11/size=560_360/affi_id=10278-996/	6461
17535	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=h_086zeaa11/size=644_414/affi_id=10278-996/	6461
17536	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=h_086zeaa11/size=720_480/affi_id=10278-996/	6461
17537	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=1rct00956/size=476_306/affi_id=10278-996/	6462
17538	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=1rct00956/size=560_360/affi_id=10278-996/	6462
17539	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=1rct00956/size=644_414/affi_id=10278-996/	6462
17540	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=1rct00956/size=720_480/affi_id=10278-996/	6462
17541	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=hery00082/size=476_306/affi_id=10278-996/	6463
17542	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=hery00082/size=560_360/affi_id=10278-996/	6463
17543	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=hery00082/size=644_414/affi_id=10278-996/	6463
17544	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=hery00082/size=720_480/affi_id=10278-996/	6463
17545	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=29jwaz009/size=476_306/affi_id=10278-996/	6465
17546	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=29jwaz009/size=560_360/affi_id=10278-996/	6465
17547	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=29jwaz009/size=644_414/affi_id=10278-996/	6465
17548	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=29jwaz009/size=720_480/affi_id=10278-996/	6465
28853	size_476_306_digital	https://www.dmm.co.jp/litevideo/-/part/=/cid=49nitr279/size=476_306/affi_id=10278-996/	6467
28854	size_560_360_digital	https://www.dmm.co.jp/litevideo/-/part/=/cid=49nitr279/size=560_360/affi_id=10278-996/	6467
28855	size_644_414_digital	https://www.dmm.co.jp/litevideo/-/part/=/cid=49nitr279/size=644_414/affi_id=10278-996/	6467
28856	size_720_480_digital	https://www.dmm.co.jp/litevideo/-/part/=/cid=49nitr279/size=720_480/affi_id=10278-996/	6467
17549	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=1rct934/size=476_306/affi_id=10278-996/	6471
17550	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=1rct934/size=560_360/affi_id=10278-996/	6471
17551	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=1rct934/size=644_414/affi_id=10278-996/	6471
17552	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=1rct934/size=720_480/affi_id=10278-996/	6471
17553	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=1rct00927/size=476_306/affi_id=10278-996/	6473
17554	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=1rct00927/size=560_360/affi_id=10278-996/	6473
17555	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=1rct00927/size=644_414/affi_id=10278-996/	6473
17556	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=1rct00927/size=720_480/affi_id=10278-996/	6473
17557	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=143hmd05/size=476_306/affi_id=10278-996/	6476
17558	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=143hmd05/size=560_360/affi_id=10278-996/	6476
17559	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=143hmd05/size=644_414/affi_id=10278-996/	6476
17560	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=143hmd05/size=720_480/affi_id=10278-996/	6476
17561	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=vec00226/size=476_306/affi_id=10278-996/	6479
17562	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=vec00226/size=560_360/affi_id=10278-996/	6479
17563	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=vec00226/size=644_414/affi_id=10278-996/	6479
17564	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=vec00226/size=720_480/affi_id=10278-996/	6479
17565	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=29gxaz080/size=476_306/affi_id=10278-996/	6483
17566	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=29gxaz080/size=560_360/affi_id=10278-996/	6483
17567	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=29gxaz080/size=644_414/affi_id=10278-996/	6483
17568	size_720_480	https://www.dmm.co.jp/litevideo/-/part/=/cid=29gxaz080/size=720_480/affi_id=10278-996/	6483
17569	size_476_306	https://www.dmm.co.jp/litevideo/-/part/=/cid=bkd158/size=476_306/affi_id=10278-996/	6484
17570	size_560_360	https://www.dmm.co.jp/litevideo/-/part/=/cid=bkd158/size=560_360/affi_id=10278-996/	6484
17571	size_644_414	https://www.dmm.co.jp/litevideo/-/part/=/cid=bkd158/size=644_414/affi_id=10278-996/	6484
