id	attribute	url	video_id
211151	list	https://pics.dmm.co.jp/digital/video/bmw00129/bmw00129pt.jpg	98
211152	small	https://pics.dmm.co.jp/digital/video/bmw00129/bmw00129ps.jpg	98
211240	large	https://pics.dmm.co.jp/digital/video/cjob00010/cjob00010pl.jpg	99
211238	list	https://pics.dmm.co.jp/digital/video/cjob00010/cjob00010pt.jpg	99
211239	small	https://pics.dmm.co.jp/digital/video/cjob00010/cjob00010ps.jpg	99
211243	large	https://pics.dmm.co.jp/digital/video/rbb00091/rbb00091pl.jpg	100
211241	list	https://pics.dmm.co.jp/digital/video/rbb00091/rbb00091pt.jpg	100
211242	small	https://pics.dmm.co.jp/digital/video/rbb00091/rbb00091ps.jpg	100
211246	large	https://pics.dmm.co.jp/digital/video/ppbd00121/ppbd00121pl.jpg	101
211244	list	https://pics.dmm.co.jp/digital/video/ppbd00121/ppbd00121pt.jpg	101
211245	small	https://pics.dmm.co.jp/digital/video/ppbd00121/ppbd00121ps.jpg	101
211147	large	https://pics.dmm.co.jp/digital/video/mide00324/mide00324pl.jpg	102
211145	list	https://pics.dmm.co.jp/digital/video/mide00324/mide00324pt.jpg	102
211146	small	https://pics.dmm.co.jp/digital/video/mide00324/mide00324ps.jpg	102
211162	large	https://pics.dmm.co.jp/digital/video/bmw00127/bmw00127pl.jpg	103
211160	list	https://pics.dmm.co.jp/digital/video/bmw00127/bmw00127pt.jpg	103
211161	small	https://pics.dmm.co.jp/digital/video/bmw00127/bmw00127ps.jpg	103
211156	large	https://pics.dmm.co.jp/digital/video/pppd00451/pppd00451pl.jpg	104
211154	list	https://pics.dmm.co.jp/digital/video/pppd00451/pppd00451pt.jpg	104
211155	small	https://pics.dmm.co.jp/digital/video/pppd00451/pppd00451ps.jpg	104
211159	large	https://pics.dmm.co.jp/digital/video/mide00316/mide00316pl.jpg	106
211157	list	https://pics.dmm.co.jp/digital/video/mide00316/mide00316pt.jpg	106
211158	small	https://pics.dmm.co.jp/digital/video/mide00316/mide00316ps.jpg	106
211168	large	https://pics.dmm.co.jp/digital/video/bmw00124/bmw00124pl.jpg	107
211166	list	https://pics.dmm.co.jp/digital/video/bmw00124/bmw00124pt.jpg	107
